customer_id,segment,contract_type,sales_channel,region,product_tier,tenure_months,monthly_revenue_gbp,support_tickets_90d,usage_index,nps_score,payment_failures_90d,discount_pct,days_since_last_login,churned,annual_revenue_gbp,risk_score,risk_band,revenue_at_risk_gbp,retention_priority
CUST-00192,Consumer,Month-to-Month,Online,UK,Premium,32,64.65,0,0.723,10,0,9.9,52,0,775.8,3,Medium,258.6,P3
CUST-00193,Consumer,24 Month,Direct Sales,India,Basic,38,81.66,0,0.186,100,1,3.8,10,0,979.92,4,Medium,435.52,P2
CUST-00194,SMB,Month-to-Month,Online,US,Premium,43,83.21,1,0.418,-65,0,9.4,48,1,998.52,4,Medium,0.0,P2
CUST-00195,Mid-Market,Month-to-Month,Online,UK,Enterprise,46,99.46,1,0.881,79,0,9.0,35,0,1193.52,3,Medium,397.84,P3
CUST-00196,SMB,12 Month,Direct Sales,US,Basic,69,45.12,4,0.169,8,0,7.6,6,0,541.44,3,Medium,180.48,P3
CUST-00197,Consumer,Month-to-Month,Online,US,Premium,11,62.87,5,0.57,-64,0,18.2,17,0,754.44,3,Medium,251.48,P3
CUST-00198,Consumer,Month-to-Month,Direct Sales,UK,Enterprise,27,27.01,2,0.3,38,1,12.5,54,0,324.12,7,Critical,252.09,P3
CUST-00199,SMB,12 Month,Partner,UK,Premium,63,87.19,0,0.795,31,2,5.8,25,0,1046.28,2,Low,232.51,P4
CUST-00200,SMB,Month-to-Month,Direct Sales,UAE,Standard,47,119.17,3,0.503,-39,1,5.5,3,0,1430.04,5,High,794.47,P2
CUST-00201,Consumer,12 Month,Retail,India,Basic,43,48.36,1,0.688,46,1,13.7,40,0,580.32,4,Medium,257.92,P3
CUST-00202,Consumer,24 Month,Direct Sales,UK,Enterprise,28,144.43,1,0.516,52,0,19.6,59,0,1733.16,2,Low,385.15,P4
CUST-00203,Mid-Market,12 Month,Partner,US,Premium,43,237.63,2,0.457,-15,0,18.8,0,0,2851.56,1,Low,316.84,P4
CUST-00204,Mid-Market,Month-to-Month,Retail,UK,Standard,18,113.66,0,0.632,87,1,9.0,32,0,1363.92,5,High,757.73,P2
CUST-00205,Consumer,Month-to-Month,Direct Sales,India,Standard,29,42.53,2,0.399,63,1,14.1,10,0,510.36,3,Medium,170.12,P3
CUST-00206,SMB,Month-to-Month,Online,US,Premium,27,83.82,2,0.312,85,1,1.9,44,0,1005.84,7,Critical,782.32,P2
CUST-00207,Consumer,12 Month,Retail,Germany,Basic,70,59.91,2,0.794,-7,0,13.3,21,0,718.92,1,Low,79.88,P4
CUST-00208,SMB,Month-to-Month,Retail,US,Basic,54,84.2,1,0.28,-34,1,6.2,5,0,1010.4,6,High,673.6,P2
CUST-00209,Consumer,Month-to-Month,Direct Sales,UK,Basic,66,55.58,1,0.641,-18,0,7.4,32,0,666.96,4,Medium,296.43,P3
CUST-00210,SMB,12 Month,Online,Germany,Standard,11,42.16,2,0.839,42,1,21.1,44,0,505.92,4,Medium,224.85,P3
CUST-00211,Mid-Market,Month-to-Month,Retail,UK,Basic,16,48.26,2,0.551,40,0,6.0,58,0,579.12,3,Medium,193.04,P3
CUST-00212,Consumer,Month-to-Month,Direct Sales,UAE,Basic,48,53.35,2,0.318,33,0,2.8,4,0,640.2,3,Medium,213.4,P3
CUST-00213,Mid-Market,Month-to-Month,Partner,UAE,Basic,33,52.33,5,0.61,-41,0,5.4,27,1,627.96,3,Medium,0.0,P3
CUST-00214,Consumer,24 Month,Partner,US,Enterprise,61,82.99,1,0.313,-60,0,11.7,4,0,995.88,3,Medium,331.96,P3
CUST-00215,SMB,24 Month,Partner,India,Premium,19,54.24,2,0.374,-89,0,2.8,20,0,650.88,1,Low,72.32,P4
CUST-00216,SMB,24 Month,Retail,India,Basic,5,48.37,3,0.738,-6,0,8.3,2,0,580.44,2,Low,128.99,P4
CUST-00217,SMB,24 Month,Online,UK,Basic,34,27.93,0,0.64,39,0,10.4,49,0,335.16,2,Low,74.48,P4
CUST-00218,Enterprise,Month-to-Month,Retail,UAE,Basic,25,34.58,1,0.688,0,1,4.7,49,1,414.96,5,High,0.0,P3
CUST-00219,SMB,12 Month,Online,UK,Standard,65,62.13,0,0.546,45,0,4.4,54,0,745.56,2,Low,165.68,P4
CUST-00220,Consumer,Month-to-Month,Online,UAE,Basic,20,95.3,2,0.212,62,0,2.3,30,0,1143.6,3,Medium,381.2,P3
CUST-00221,Mid-Market,24 Month,Partner,India,Premium,68,42.09,1,0.814,-23,0,8.3,14,0,505.08,1,Low,56.12,P4
CUST-00222,Consumer,12 Month,Retail,UK,Premium,57,18.5,1,0.654,11,1,0.1,41,0,222.0,4,Medium,98.67,P3
CUST-00223,Enterprise,12 Month,Direct Sales,Germany,Premium,58,175.34,1,0.201,-22,0,1.9,39,0,2104.08,5,High,1168.93,P2
CUST-00224,Consumer,Month-to-Month,Direct Sales,India,Premium,19,117.76,1,0.549,-82,0,5.3,28,0,1413.12,2,Low,314.03,P4
CUST-00225,Consumer,12 Month,Online,India,Premium,48,26.06,0,0.232,9,0,13.0,0,0,312.72,2,Low,69.49,P4
CUST-00226,Enterprise,Month-to-Month,Online,India,Basic,12,70.68,4,0.677,-74,0,3.3,9,0,848.16,3,Medium,282.72,P3
CUST-00227,Consumer,24 Month,Online,India,Standard,38,96.12,2,0.685,-55,1,12.2,50,1,1153.44,5,High,0.0,P2
CUST-00228,Mid-Market,Month-to-Month,Direct Sales,UK,Basic,39,113.7,1,0.914,15,0,5.4,39,0,1364.4,3,Medium,454.8,P3
CUST-00229,SMB,Month-to-Month,Direct Sales,Germany,Basic,26,67.71,1,0.573,-53,0,10.3,42,1,812.52,4,Medium,0.0,P3
CUST-00230,SMB,12 Month,Retail,India,Standard,34,46.44,2,0.752,-67,0,8.2,5,0,557.28,1,Low,61.92,P4
CUST-00231,SMB,12 Month,Online,UK,Basic,45,33.52,5,0.404,28,1,5.4,49,0,402.24,5,High,223.47,P3
CUST-00232,Consumer,Month-to-Month,Direct Sales,UK,Enterprise,31,21.65,1,0.748,83,0,3.1,50,1,259.8,3,Medium,0.0,P3
CUST-00233,Consumer,24 Month,Retail,India,Premium,31,103.64,2,0.745,-48,0,21.1,34,0,1243.68,3,Medium,414.56,P3
CUST-00234,Consumer,12 Month,Retail,UK,Enterprise,12,58.27,1,0.261,-69,0,12.1,59,0,699.24,5,High,388.47,P3
CUST-00235,Mid-Market,Month-to-Month,Partner,UK,Basic,63,126.37,5,0.379,7,1,20.5,11,0,1516.44,4,Medium,673.97,P2
CUST-00236,Mid-Market,24 Month,Online,UK,Standard,65,27.93,4,0.323,-73,0,1.6,45,1,335.16,6,High,0.0,P3
CUST-00237,Mid-Market,Month-to-Month,Retail,UK,Standard,45,29.19,0,0.561,48,1,5.0,41,0,350.28,5,High,194.6,P3
CUST-00238,Enterprise,Month-to-Month,Direct Sales,Germany,Standard,69,20.48,1,0.84,63,1,14.5,43,0,245.76,5,High,136.53,P3
CUST-00239,Mid-Market,Month-to-Month,Online,India,Standard,26,80.66,1,0.619,-12,2,20.5,25,0,967.92,4,Medium,430.19,P2
CUST-00240,Enterprise,Month-to-Month,Retail,US,Standard,43,114.36,2,0.786,74,0,7.2,25,0,1372.32,1,Low,152.48,P4
CUST-00241,Consumer,24 Month,Direct Sales,UK,Premium,15,43.63,2,0.565,-32,2,3.3,5,0,523.56,3,Medium,174.52,P3
CUST-00242,Enterprise,12 Month,Direct Sales,UAE,Basic,48,105.37,1,0.755,89,0,9.4,46,0,1264.44,2,Low,280.99,P4
CUST-00243,SMB,12 Month,Partner,India,Premium,6,96.48,2,0.473,67,0,9.1,38,0,1157.76,2,Low,257.28,P4
CUST-00244,Enterprise,12 Month,Direct Sales,UAE,Premium,4,49.71,5,0.247,-41,1,3.8,29,1,596.52,6,High,0.0,P3
CUST-00245,Consumer,Month-to-Month,Online,US,Enterprise,9,16.36,0,0.532,41,0,4.1,50,0,196.32,3,Medium,65.44,P3
CUST-00246,Mid-Market,Month-to-Month,Partner,UK,Standard,66,102.81,1,0.148,9,0,2.9,38,0,1233.72,5,High,685.4,P2
CUST-00247,SMB,24 Month,Online,Germany,Enterprise,60,78.29,3,0.689,57,0,1.3,29,0,939.48,1,Low,104.39,P4
CUST-00248,Consumer,Month-to-Month,Direct Sales,UK,Standard,55,56.18,0,0.726,75,1,13.8,42,0,674.16,5,High,374.53,P3
CUST-00249,Consumer,24 Month,Direct Sales,US,Premium,8,41.09,4,0.822,-11,0,3.8,19,0,493.08,2,Low,109.57,P4
CUST-00250,Consumer,12 Month,Direct Sales,UAE,Premium,39,50.43,1,0.454,2,1,8.0,56,0,605.16,4,Medium,268.96,P3
CUST-00251,Enterprise,Month-to-Month,Partner,India,Standard,1,29.61,3,0.931,84,0,7.6,49,0,355.32,4,Medium,157.92,P3
CUST-00252,Consumer,12 Month,Direct Sales,UAE,Basic,32,60.61,1,0.496,-8,0,11.7,60,1,727.32,3,Medium,0.0,P3
CUST-00253,Enterprise,Month-to-Month,Online,Germany,Standard,62,38.71,3,0.163,-24,1,9.3,17,0,464.52,7,Critical,361.29,P3
CUST-00254,Enterprise,12 Month,Partner,India,Premium,71,53.69,2,0.574,-71,0,17.5,22,0,644.28,1,Low,71.59,P4
CUST-00255,Mid-Market,24 Month,Retail,UK,Standard,7,27.01,0,0.35,-57,0,0.9,6,0,324.12,1,Low,36.01,P4
CUST-00256,Enterprise,Month-to-Month,Online,India,Standard,13,45.39,2,0.459,29,1,8.8,19,1,544.68,3,Medium,0.0,P3
CUST-00257,Consumer,Month-to-Month,Partner,Germany,Standard,70,54.82,4,0.745,23,0,7.8,7,0,657.84,2,Low,146.19,P4
CUST-00258,Consumer,Month-to-Month,Direct Sales,UK,Standard,35,61.51,2,0.652,-63,0,1.5,56,1,738.12,4,Medium,0.0,P3
CUST-00259,Consumer,Month-to-Month,Direct Sales,Germany,Standard,6,72.09,0,0.764,85,0,1.3,0,0,865.08,1,Low,96.12,P4
CUST-00260,Consumer,12 Month,Online,India,Premium,63,90.45,4,0.65,2,0,5.4,52,0,1085.4,3,Medium,361.8,P3
CUST-00261,Consumer,24 Month,Direct Sales,UAE,Standard,45,12.21,4,0.426,-74,0,6.6,10,0,146.52,2,Low,32.56,P4
CUST-00262,Enterprise,Month-to-Month,Online,UK,Basic,58,79.7,2,0.52,-57,0,10.0,40,0,956.4,4,Medium,425.07,P2
CUST-00263,SMB,12 Month,Direct Sales,UAE,Standard,60,81.17,2,0.88,-30,0,13.5,9,0,974.04,1,Low,108.23,P4
CUST-00264,Consumer,12 Month,Online,US,Standard,54,84.56,2,0.438,41,0,3.8,18,0,1014.72,0,Low,0.0,P4
CUST-00265,Consumer,12 Month,Partner,UK,Basic,54,26.8,1,0.553,-96,0,26.7,49,0,321.6,3,Medium,107.2,P3
CUST-00266,Mid-Market,Month-to-Month,Retail,US,Premium,20,38.38,2,0.454,-48,0,22.2,0,0,460.56,2,Low,102.35,P4
CUST-00267,Enterprise,Month-to-Month,Direct Sales,UK,Standard,1,95.5,3,0.38,1,0,7.0,46,0,1146.0,4,Medium,509.33,P2
CUST-00268,Mid-Market,12 Month,Online,US,Enterprise,33,26.25,1,0.298,12,0,7.1,59,0,315.0,4,Medium,140.0,P3
CUST-00269,Enterprise,Month-to-Month,Retail,US,Standard,1,66.11,2,0.541,-70,0,2.5,24,0,793.32,2,Low,176.29,P4
CUST-00270,Mid-Market,12 Month,Direct Sales,UK,Basic,48,110.1,1,0.437,56,1,7.8,58,0,1321.2,4,Medium,587.2,P2
CUST-00271,Consumer,Month-to-Month,Partner,UK,Premium,70,94.41,2,0.69,88,1,10.5,2,0,1132.92,3,Medium,377.64,P3
CUST-00272,SMB,12 Month,Online,US,Standard,70,28.36,1,0.145,13,1,2.1,40,1,340.32,6,High,0.0,P3
CUST-00273,Consumer,Month-to-Month,Online,US,Premium,70,65.22,0,0.521,-67,0,7.5,12,0,782.64,2,Low,173.92,P4
CUST-00274,Mid-Market,12 Month,Partner,India,Standard,33,44.84,2,0.188,90,1,4.8,42,0,538.08,6,High,358.72,P3
CUST-00275,Consumer,Month-to-Month,Retail,UAE,Premium,66,43.36,2,0.336,-85,0,2.7,38,0,520.32,6,High,346.88,P3
CUST-00276,SMB,12 Month,Online,India,Standard,9,31.11,2,0.24,84,0,9.5,0,0,373.32,2,Low,82.96,P4
CUST-00277,Consumer,12 Month,Partner,UK,Premium,59,76.87,0,0.724,38,1,8.8,50,0,922.44,4,Medium,409.97,P2
CUST-00278,Mid-Market,Month-to-Month,Online,UK,Basic,54,17.33,2,0.853,-98,1,12.4,60,0,207.96,6,High,138.64,P3
CUST-00279,SMB,12 Month,Retail,UK,Standard,68,170.21,1,0.848,93,0,6.6,40,0,2042.52,2,Low,453.89,P4
CUST-00280,Enterprise,Month-to-Month,Retail,India,Premium,24,33.29,2,0.433,11,0,2.6,4,0,399.48,1,Low,44.39,P4
CUST-00281,SMB,12 Month,Direct Sales,UK,Premium,2,87.14,1,0.349,-68,1,8.5,38,0,1045.68,7,Critical,813.31,P2
CUST-00282,Consumer,24 Month,Online,UK,Premium,20,24.29,2,0.334,-100,0,6.8,28,0,291.48,3,Medium,97.16,P3
CUST-00283,Consumer,Month-to-Month,Direct Sales,Germany,Enterprise,17,43.59,1,0.44,-4,0,5.8,11,0,523.08,2,Low,116.24,P4
CUST-00284,SMB,Month-to-Month,Direct Sales,UK,Standard,68,75.62,4,0.855,22,0,5.6,9,0,907.44,2,Low,201.65,P4
CUST-00285,SMB,Month-to-Month,Online,US,Premium,72,71.04,4,0.438,15,0,8.0,55,0,852.48,4,Medium,378.88,P3
CUST-00286,SMB,Month-to-Month,Direct Sales,India,Standard,49,91.21,0,0.542,72,0,8.3,21,0,1094.52,1,Low,121.61,P4
CUST-00287,Enterprise,12 Month,Online,UK,Standard,68,45.48,3,0.323,68,0,1.9,45,1,545.76,5,High,0.0,P3
CUST-00288,Mid-Market,24 Month,Direct Sales,US,Standard,14,47.12,3,0.52,4,0,2.7,7,0,565.44,1,Low,62.83,P4
CUST-00289,Mid-Market,12 Month,Online,UAE,Enterprise,5,41.28,0,0.524,-1,0,8.8,15,0,495.36,1,Low,55.04,P4
CUST-00290,Mid-Market,Month-to-Month,Online,US,Basic,47,42.42,1,0.75,46,0,4.1,17,0,509.04,1,Low,56.56,P4
CUST-00291,Consumer,12 Month,Online,UAE,Enterprise,22,40.04,0,0.629,18,1,2.3,4,0,480.48,2,Low,106.77,P4
CUST-00292,Consumer,Month-to-Month,Direct Sales,India,Standard,13,47.38,3,0.66,56,0,6.7,35,0,568.56,4,Medium,252.69,P3
CUST-00293,Enterprise,12 Month,Online,UAE,Premium,46,115.97,3,0.708,96,0,5.3,38,0,1391.64,3,Medium,463.88,P3
CUST-00294,Enterprise,24 Month,Retail,US,Basic,17,84.88,1,0.717,-4,0,11.4,51,0,1018.56,3,Medium,339.52,P3
CUST-00295,SMB,12 Month,Retail,UK,Enterprise,53,21.37,2,0.21,46,0,16.6,21,0,256.44,2,Low,56.99,P4
CUST-00296,Consumer,12 Month,Online,US,Enterprise,64,77.46,4,0.591,-88,1,5.6,32,0,929.52,6,High,619.68,P2
CUST-00297,Enterprise,24 Month,Retail,India,Premium,15,178.83,1,0.807,-84,1,6.1,25,0,2145.96,3,Medium,715.32,P3
CUST-00298,Consumer,12 Month,Retail,UAE,Standard,71,90.3,0,0.297,-56,1,10.9,31,0,1083.6,7,Critical,842.8,P2
CUST-00299,Consumer,12 Month,Retail,US,Premium,31,38.3,3,0.241,52,1,3.1,27,0,459.6,5,High,255.33,P3
CUST-00300,Enterprise,12 Month,Online,US,Basic,42,53.25,3,0.305,-89,1,11.2,25,0,639.0,6,High,426.0,P3
CUST-00301,Enterprise,Month-to-Month,Partner,UK,Basic,18,47.94,2,0.444,-10,0,10.2,50,0,575.28,4,Medium,255.68,P3
CUST-00302,Consumer,Month-to-Month,Online,UK,Premium,44,28.08,2,0.734,-23,1,6.5,35,0,336.96,6,High,224.64,P3
CUST-00303,SMB,12 Month,Online,Germany,Premium,32,44.62,0,0.333,93,1,1.8,31,0,535.44,6,High,356.96,P3
CUST-00304,SMB,Month-to-Month,Partner,US,Standard,43,136.75,2,0.533,65,0,6.9,8,0,1641.0,1,Low,182.33,P4
CUST-00305,SMB,Month-to-Month,Partner,UK,Basic,64,77.06,0,0.424,-83,1,3.4,37,1,924.72,6,High,0.0,P2
CUST-00306,Mid-Market,24 Month,Online,India,Premium,23,35.1,0,0.621,-42,1,9.5,5,0,421.2,3,Medium,140.4,P3
CUST-00307,SMB,12 Month,Retail,UK,Premium,55,39.99,1,0.729,43,0,9.3,1,0,479.88,0,Low,0.0,P4
CUST-00308,SMB,12 Month,Direct Sales,US,Standard,23,39.31,4,0.523,-97,0,11.6,26,0,471.72,2,Low,104.83,P4
CUST-00309,Enterprise,24 Month,Online,UAE,Standard,48,24.33,0,0.326,-31,0,16.6,5,0,291.96,3,Medium,97.32,P3
CUST-00310,Consumer,Month-to-Month,Partner,UK,Premium,66,83.79,3,0.903,12,0,7.5,48,0,1005.48,4,Medium,446.88,P2
CUST-00311,Enterprise,Month-to-Month,Online,Germany,Standard,54,29.86,0,0.713,-48,0,4.6,24,0,358.32,2,Low,79.63,P4
CUST-00312,Consumer,24 Month,Online,US,Basic,10,34.64,1,0.964,74,1,11.2,54,0,415.68,4,Medium,184.75,P3
CUST-00313,Mid-Market,24 Month,Direct Sales,US,Enterprise,4,51.99,1,0.386,8,0,24.4,5,0,623.88,0,Low,0.0,P4
CUST-00314,Consumer,12 Month,Online,UK,Standard,70,63.48,3,0.664,36,0,10.0,31,0,761.76,3,Medium,253.92,P3
CUST-00315,SMB,Month-to-Month,Direct Sales,UK,Standard,17,58.6,1,0.213,9,0,23.2,51,0,703.2,5,High,390.67,P3
CUST-00316,SMB,12 Month,Direct Sales,UK,Premium,46,139.97,0,0.476,59,0,5.8,22,0,1679.64,0,Low,0.0,P4
CUST-00317,Consumer,Month-to-Month,Partner,UK,Enterprise,50,50.17,2,0.668,91,0,6.4,54,0,602.04,3,Medium,200.68,P3
CUST-00318,Consumer,12 Month,Online,UAE,Premium,40,159.6,4,0.497,48,0,0.5,41,0,1915.2,3,Medium,638.4,P3
CUST-00319,Enterprise,Month-to-Month,Direct Sales,US,Premium,58,67.59,3,0.138,-31,1,8.2,15,0,811.08,7,Critical,630.84,P3
CUST-00320,Mid-Market,Month-to-Month,Online,UK,Premium,9,73.93,2,0.834,19,0,4.8,15,0,887.16,1,Low,98.57,P4
CUST-00321,Consumer,24 Month,Retail,UK,Standard,43,61.12,0,0.496,-26,1,4.5,39,0,733.44,5,High,407.47,P3
CUST-00322,Consumer,12 Month,Partner,UK,Basic,69,77.27,2,0.849,81,1,25.3,25,0,927.24,2,Low,206.05,P4
CUST-00323,Consumer,Month-to-Month,Direct Sales,UAE,Basic,22,45.12,2,0.32,37,0,19.6,57,0,541.44,5,High,300.8,P3
CUST-00324,Consumer,Month-to-Month,Partner,UK,Standard,24,31.48,1,0.39,96,0,5.9,22,0,377.76,1,Low,41.97,P4
CUST-00325,Mid-Market,12 Month,Direct Sales,Germany,Premium,6,29.61,0,0.42,-97,0,14.8,16,0,355.32,1,Low,39.48,P4
CUST-00326,Enterprise,Month-to-Month,Partner,US,Premium,54,64.2,2,0.333,4,0,11.2,22,0,770.4,3,Medium,256.8,P3
CUST-00327,SMB,Month-to-Month,Direct Sales,India,Standard,64,21.51,1,0.733,31,0,5.1,28,0,258.12,1,Low,28.68,P4
CUST-00328,SMB,Month-to-Month,Online,Germany,Enterprise,68,63.16,3,0.837,-100,0,8.3,43,1,757.92,5,High,0.0,P3
CUST-00329,SMB,12 Month,Direct Sales,US,Enterprise,59,38.94,1,0.286,-51,0,9.8,30,0,467.28,3,Medium,155.76,P3
CUST-00330,SMB,Month-to-Month,Direct Sales,UAE,Premium,19,22.84,0,0.113,-3,0,20.5,0,0,274.08,4,Medium,121.81,P3
CUST-00331,Mid-Market,Month-to-Month,Direct Sales,UK,Standard,6,87.53,1,0.631,8,2,14.8,10,0,1050.36,3,Medium,350.12,P3
CUST-00332,Consumer,Month-to-Month,Online,UAE,Premium,42,74.89,1,0.735,-64,0,10.5,47,0,898.68,4,Medium,399.41,P3
CUST-00333,Consumer,12 Month,Direct Sales,UK,Basic,29,54.44,3,0.259,94,0,12.3,47,0,653.28,5,High,362.93,P3
CUST-00334,Mid-Market,12 Month,Online,US,Basic,29,52.34,0,0.824,33,0,12.2,29,0,628.08,0,Low,0.0,P4
CUST-00335,SMB,Month-to-Month,Direct Sales,India,Standard,50,38.68,2,0.114,-79,0,3.3,15,1,464.16,4,Medium,0.0,P3
CUST-00336,Consumer,24 Month,Retail,Germany,Standard,26,92.26,2,0.511,-83,0,4.8,39,0,1107.12,3,Medium,369.04,P3
CUST-00337,Mid-Market,12 Month,Online,UK,Premium,40,70.0,3,0.381,7,1,7.2,42,0,840.0,5,High,466.67,P3
CUST-00338,Mid-Market,Month-to-Month,Direct Sales,UAE,Enterprise,5,75.58,3,0.666,-86,0,4.9,33,1,906.96,5,High,0.0,P2
CUST-00339,Mid-Market,Month-to-Month,Retail,US,Basic,35,26.2,1,0.624,29,1,5.2,46,1,314.4,5,High,0.0,P3
CUST-00340,SMB,12 Month,Partner,US,Standard,15,64.38,0,0.339,16,0,3.4,1,0,772.56,2,Low,171.68,P4
CUST-00341,Consumer,12 Month,Online,US,Standard,45,35.04,2,0.568,68,0,23.7,37,0,420.48,2,Low,93.44,P4
CUST-00342,Consumer,Month-to-Month,Retail,UK,Basic,33,31.75,0,0.285,24,1,6.7,44,1,381.0,7,Critical,0.0,P3
CUST-00343,Enterprise,Month-to-Month,Direct Sales,UK,Premium,51,27.86,3,0.634,75,0,1.7,46,0,334.32,4,Medium,148.59,P3
CUST-00344,Enterprise,12 Month,Online,UAE,Premium,13,60.15,2,0.663,-78,0,9.6,20,0,721.8,1,Low,80.2,P4
CUST-00345,SMB,Month-to-Month,Partner,US,Standard,30,34.85,2,0.193,69,0,6.7,51,0,418.2,5,High,232.33,P3
CUST-00346,SMB,Month-to-Month,Direct Sales,US,Premium,64,36.79,1,0.2,-67,0,11.6,25,0,441.48,4,Medium,196.21,P3
CUST-00347,Consumer,Month-to-Month,Direct Sales,Germany,Enterprise,37,53.06,2,0.385,-3,0,12.0,18,0,636.72,2,Low,141.49,P4
CUST-00348,SMB,Month-to-Month,Direct Sales,US,Standard,6,27.82,2,0.45,26,0,6.0,49,1,333.84,3,Medium,0.0,P3
CUST-00349,Enterprise,24 Month,Online,UK,Standard,59,103.08,1,0.579,87,0,6.6,24,0,1236.96,0,Low,0.0,P4
CUST-00350,SMB,12 Month,Direct Sales,Germany,Premium,40,78.04,0,0.644,-89,0,1.8,54,0,936.48,3,Medium,312.16,P3
CUST-00351,Enterprise,Month-to-Month,Direct Sales,UK,Standard,64,24.79,2,0.47,-66,2,4.2,34,0,297.48,6,High,198.32,P3
CUST-00352,SMB,Month-to-Month,Direct Sales,UK,Basic,4,39.12,1,0.279,-93,1,21.4,51,1,469.44,8,Critical,0.0,P3
CUST-00353,Consumer,24 Month,Retail,India,Basic,6,58.28,1,0.445,-73,0,5.2,8,1,699.36,1,Low,0.0,P4
CUST-00354,SMB,Month-to-Month,Direct Sales,India,Basic,36,69.31,4,0.555,49,1,4.1,39,0,831.72,6,High,554.48,P3
CUST-00355,SMB,Month-to-Month,Online,US,Basic,55,102.65,1,0.601,-42,0,12.3,26,0,1231.8,2,Low,273.73,P4
CUST-00356,Enterprise,Month-to-Month,Direct Sales,India,Standard,4,56.37,2,0.399,-27,0,7.2,16,0,676.44,2,Low,150.32,P4
CUST-00357,Mid-Market,12 Month,Direct Sales,UK,Enterprise,2,36.84,1,0.219,-19,1,17.1,12,0,442.08,5,High,245.6,P3
CUST-00358,Consumer,24 Month,Online,UK,Standard,47,69.21,4,0.222,-41,0,2.1,59,1,830.52,6,High,0.0,P3
CUST-00359,Consumer,Month-to-Month,Retail,UAE,Premium,48,46.3,2,0.589,-74,1,7.6,54,1,555.6,6,High,0.0,P3
CUST-00360,Mid-Market,12 Month,Direct Sales,India,Basic,72,36.05,4,0.914,41,1,1.9,26,0,432.6,3,Medium,144.2,P3
CUST-00361,Consumer,Month-to-Month,Online,UAE,Standard,46,96.51,0,0.57,90,1,4.2,19,1,1158.12,3,Medium,0.0,P3
CUST-00362,Mid-Market,12 Month,Direct Sales,UK,Enterprise,33,78.07,3,0.156,34,0,6.0,6,0,936.84,3,Medium,312.28,P3
CUST-00363,Mid-Market,Month-to-Month,Direct Sales,UK,Premium,59,29.68,3,0.91,-14,0,2.2,32,0,356.16,5,High,197.87,P3
CUST-00364,Enterprise,12 Month,Online,US,Basic,37,117.21,2,0.333,34,0,3.2,58,0,1406.52,4,Medium,625.12,P2
CUST-00365,Enterprise,Month-to-Month,Retail,US,Standard,19,56.97,6,0.414,-32,0,2.5,50,1,683.64,5,High,0.0,P3
CUST-00366,SMB,12 Month,Online,UK,Standard,23,73.25,2,0.197,40,1,6.7,56,1,879.0,6,High,0.0,P3
CUST-00367,Consumer,12 Month,Partner,India,Enterprise,31,60.84,3,0.578,-52,0,13.9,20,0,730.08,2,Low,162.24,P4
CUST-00368,Mid-Market,Month-to-Month,Online,US,Premium,62,92.13,3,0.489,-46,0,18.9,59,1,1105.56,5,High,0.0,P2
CUST-00369,SMB,12 Month,Online,UK,Enterprise,34,62.49,1,0.338,-28,0,5.8,56,1,749.88,5,High,0.0,P3
CUST-00370,Consumer,24 Month,Online,Germany,Premium,61,124.08,2,0.395,59,0,4.7,26,0,1488.96,0,Low,0.0,P4
CUST-00371,Enterprise,12 Month,Online,India,Basic,69,33.67,0,0.362,-30,1,11.9,53,0,404.04,5,High,224.47,P3
CUST-00372,Consumer,Month-to-Month,Direct Sales,UK,Standard,16,68.39,2,0.392,-87,0,3.2,40,0,820.68,4,Medium,364.75,P3
CUST-00373,SMB,Month-to-Month,Direct Sales,Germany,Basic,11,50.05,1,0.568,-40,0,6.9,31,1,600.6,4,Medium,0.0,P3
CUST-00374,SMB,12 Month,Direct Sales,US,Standard,37,41.46,4,0.443,-10,0,15.0,59,1,497.52,4,Medium,0.0,P3
CUST-00375,Consumer,Month-to-Month,Direct Sales,UK,Basic,59,54.94,0,0.197,-14,2,7.2,41,0,659.28,8,Critical,586.03,P3
CUST-00376,SMB,Month-to-Month,Retail,UK,Premium,59,34.01,2,0.577,33,0,5.5,44,0,408.12,3,Medium,136.04,P3
CUST-00377,Consumer,24 Month,Online,UK,Enterprise,34,142.24,1,0.278,-66,0,4.5,0,0,1706.88,3,Medium,568.96,P3
CUST-00378,Consumer,Month-to-Month,Partner,UK,Premium,38,63.25,1,0.861,65,0,18.3,38,0,759.0,3,Medium,253.0,P3
CUST-00379,SMB,Month-to-Month,Direct Sales,UK,Standard,31,180.28,4,0.305,-88,0,5.9,2,0,2163.36,5,High,1201.87,P2
CUST-00380,SMB,24 Month,Online,Germany,Standard,28,152.8,1,0.169,-79,2,12.3,12,0,1833.6,5,High,1018.67,P2
CUST-00381,Mid-Market,12 Month,Online,US,Premium,72,87.01,0,0.615,54,2,0.6,5,0,1044.12,2,Low,232.03,P4
CUST-00382,Mid-Market,Month-to-Month,Retail,India,Enterprise,34,66.53,3,0.515,-79,1,3.5,43,0,798.36,7,Critical,620.95,P3
CUST-00383,Mid-Market,Month-to-Month,Online,UK,Premium,65,90.02,2,0.28,-88,0,5.7,33,0,1080.24,6,High,720.16,P2
CUST-00384,Consumer,12 Month,Online,India,Standard,2,29.95,4,0.974,42,0,2.5,51,0,359.4,3,Medium,119.8,P3
CUST-00385,Consumer,12 Month,Direct Sales,UK,Basic,39,135.1,3,0.708,-42,0,11.2,19,0,1621.2,2,Low,360.27,P4
